OM_ssb0,OM_ssb_R1_1959,OM_ssb_R1_1960,OM_ssb_R1_1961,OM_ssb_R1_1962,OM_ssb_R1_1963,OM_ssb_R1_1964,OM_ssb_R1_1965,OM_ssb_R1_1966,OM_ssb_R1_1967,OM_ssb_R1_1968,OM_ssb_R1_1969,OM_ssb_R1_1970,OM_ssb_R1_1971,OM_ssb_R1_1972,OM_ssb_R1_1973,OM_ssb_R1_1974,OM_ssb_R1_1975,OM_ssb_R1_1976,OM_ssb_R1_1977,OM_ssb_R1_1978,OM_ssb_R1_1979,OM_ssb_R1_1980,OM_ssb_R1_1981,OM_ssb_R1_1982,OM_ssb_R1_1983,OM_ssb_R1_1984,OM_ssb_R1_1985,OM_ssb_R1_1986,OM_ssb_R1_1987,OM_ssb_R1_1988,OM_ssb_R1_1989,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,OM_ssb_R1_2011,OM_ssb_R1_2012,OM_ssb_R1_2013,OM_ssb_R1_2014,OM_ssb_R1_2015,OM_ssb_R1_2016,OM_ssb_R1_2017,OM_ssb_R1_2018,OM_rec_R1_1959,OM_rec_R1_1960,OM_rec_R1_1961,OM_rec_R1_1962,OM_rec_R1_1963,OM_rec_R1_1964,OM_rec_R1_1965,OM_rec_R1_1966,OM_rec_R1_1967,OM_rec_R1_1968,OM_rec_R1_1969,OM_rec_R1_1970,OM_rec_R1_1971,OM_rec_R1_1972,OM_rec_R1_1973,OM_rec_R1_1974,OM_rec_R1_1975,OM_rec_R1_1976,OM_rec_R1_1977,OM_rec_R1_1978,OM_rec_R1_1979,OM_rec_R1_1980,OM_rec_R1_1981,OM_rec_R1_1982,OM_rec_R1_1983,OM_rec_R1_1984,OM_rec_R1_1985,OM_rec_R1_1986,OM_rec_R1_1987,OM_rec_R1_1988,OM_rec_R1_1989,OM_rec_R1_1990,OM_rec_R1_1991,OM_rec_R1_1992,OM_rec_R1_1993,OM_rec_R1_1994,OM_rec_R1_1995,OM_rec_R1_1996,OM_rec_R1_1997,OM_rec_R1_1998,OM_rec_R1_1999,OM_rec_R1_2000,OM_rec_R1_2001,OM_rec_R1_2002,OM_rec_R1_2003,OM_rec_R1_2004,OM_rec_R1_2005,OM_rec_R1_2006,OM_rec_R1_2007,OM_rec_R1_2008,OM_rec_R1_2009,OM_rec_R1_2010,OM_rec_R1_2011,OM_rec_R1_2012,OM_rec_R1_2013,OM_rec_R1_2014,OM_rec_R1_2015,OM_rec_R1_2016,OM_rec_R1_2017,OM_rec_R1_2018,AM_ssb0_,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010,AM_ssb_2011,AM_ssb_2012,AM_ssb_2013,AM_ssb_2014,AM_ssb_2015,AM_ssb_2016,AM_ssb_2017,AM_ssb_2018,AM_rec_1998,AM_rec_1999,AM_rec_2000,AM_rec_2001,AM_rec_2002,AM_rec_2003,AM_rec_2004,AM_rec_2005,AM_rec_2006,AM_rec_2007,AM_rec_2008,AM_rec_2009,AM_rec_2010,AM_rec_2011,AM_rec_2012,AM_rec_2013,AM_rec_2014,AM_rec_2015,AM_rec_2016,AM_rec_2017,AM_rec_2018,SelLL_P1,SelLL_P2,SelLL_P3,Starting_AM_B0
57480.1052408897,61956.6174853855,61932.5807092526,61750.0519759779,61389.1278989028,60836.7627592694,60106.4843426911,59246.315855925,58322.9079021106,57402.1902957893,56529.8028746688,55731.391122167,55017.4207861742,54393.4041439963,53855.5793718857,53391.1622462401,52987.7758828498,52636.0451180502,52329.1916297978,52055.1578153921,51796.6538119888,51541.6647895029,51294.4291772591,51070.6915739888,50883.339021313,50732.2963685718,50596.9585834135,50445.2581035528,50243.1413829276,49972.8451623548,49647.1516216432,49313.390826209,49047.3796690041,48937.9856681204,49063.0040834523,49473.6172251651,50186.2255250058,51181.6169959704,52405.8543100529,53775.5457395489,55189.5892344845,56344.3966209618,57110.2999232988,57637.4408568772,57925.4246900471,58015.4052476884,57979.2483949878,57903.9833430985,57874.9515491753,57962.8370464329,58211.9861978985,58625.1097819621,59150.7085520674,59686.4877443963,60106.1719323574,60293.7087743011,60170.8036856803,59711.9942727423,58949.5771166123,57964.9912645172,56870.5663281772,1110568,989713.068270163,701206.399602058,505721.009723802,1054560.10584315,1282573.18840016,744660.122686906,743099.239362593,608833.101922941,924807.951996811,989594.272389382,623450.40810266,990612.491187993,1210446.75272538,743595.078489506,815077.511626995,841398.383341255,658645.480210747,410312.863552176,786792.44026128,866252.114962758,865676.518599192,819778.914104809,1068953.47338462,1247306.98083331,1460473.95058214,864066.742396779,1540901.44285524,1546221.17464933,898203.153539685,885447.615895652,1361481.99256955,1013007.18135161,872554.243892734,1028348.06714787,926810.029485319,1045425.98075352,1199350.6255741,1337247.15482365,2009342.88308682,1149759.79421075,1214417.1794467,1463297.13174084,1344615.11994883,717370.382568205,726046.21702257,893175.755628545,553283.264615438,902167.100208279,932132.463339122,1250390.42771531,1071798.26093224,814500.890321665,1521496.27673634,807632.668562795,644051.222155959,409296.238855263,1245916.76114369,1372202.64747663,1169118.98651275,53500.3,53500.3,53103.7,52675.5,52220.8,51746.1,51259.4,50769.8,50286.7,49818.6,49372.9,48954.8,48567.2,48211.4,47886.8,47592,47321.2,47074.9,46851,46646.9,46460.7,46293.8,950560,950560,949969,949321,948623,947882,947110,946319,945525,944742,943984,943261,942582,941949,941364,940827,940328,939870,939449,939063,938708,0,0,0,0
57480.1052408897,64211.4486779117,64394.4296010596,64593.238789084,64757.6423816116,64826.3312246581,64741.5233574627,64459.8898162098,63962.9260394432,63269.3297512298,62437.1296993151,61547.7820543752,60683.0721543231,59900.4974814199,59229.0324175075,58670.5720891998,58212.6186918237,57839.7049942848,57538.4770317684,57288.1299466245,57054.5241706701,56802.5885454511,56512.5328482712,56198.6819341398,55906.6008904532,55695.559695213,55611.9717076227,55670.2445085423,55851.964315656,56118.9851738534,56438.9966457229,56798.951735499,57214.2046910679,57719.9051824504,58355.1758356555,59145.8816543016,60086.7546162759,61135.3622848182,62218.934714893,63255.0125038538,64180.4901723778,64749.9741058252,64915.9481384407,64885.9333194697,64662.660694636,64260.1112119838,63703.0464922509,63009.4354948955,62182.9769774414,61226.6860874691,60154.7426481674,58992.2488770211,57765.8781524833,56496.2571939277,55207.2690359572,53932.8447192791,52718.1314933926,51615.3653173666,50677.1418124666,49944.1906278324,49432.4274958258,1071045,1367886.33056374,671732.926882551,872301.600773916,628565.962928986,1455049.55726137,1118069.69619289,1011680.15810577,758941.512851951,929251.955650983,556445.190983912,766900.044979974,1175828.22358207,886020.938655349,1152534.63245063,1269829.72948427,862657.147752173,1098770.90057779,663362.321669068,1157379.70980011,1105420.31585259,763499.962989854,1187372.41644247,1613742.53628443,1735483.82440089,935577.57885544,1104798.44160184,1126355.56848289,1575090.93429799,1276481.38617548,1056369.90052432,825881.344347449,1187265.6021945,1437722.89052696,1351867.48230972,823745.481548958,684689.752186926,1033206.17132846,1321763.92917555,673022.621659652,1190110.57453479,716600.119494738,782812.573262028,770795.05756153,549386.617733156,706469.247075471,1290793.8725096,1217087.88126786,920592.443756327,1107092.67689259,430523.900942282,1097093.93437956,1250449.30488537,921246.299769962,1046866.88012017,1765882.94861542,1437946.40209624,990853.15167319,1234904.00916077,1130122.23376397,53011.6,53011.6,52615,52186.9,51732.2,51257.4,50770.8,50281.3,49798.2,49330.2,48884.6,48466.5,48079,47723.1,47398.6,47103.8,46833.2,46587.4,46363.6,46159.7,45973.5,45806.4,941878,941878,941287,940640,939941,939200,938427,937635,936840,936057,935298,934575,933894,933260,932674,932136,931636,931178,930757,930370,930014,0,0,0,0
57480.1052408897,54911.2271437837,55867.0148049451,56845.4492272259,57755.0537285745,58527.1278917964,59128.4574427387,59558.7238169712,59839.6283133385,60007.7510305525,60100.5090336746,60148.4983772147,60169.6885727294,60172.9710682477,60160.0134302534,60128.8532800991,60075.6671813641,60001.2350917971,59923.2206514991,59886.850201689,59961.6732567875,60227.7798819648,60743.9411411074,61509.2668554779,62425.7635877929,63313.1302279318,63966.6295943699,64244.8563951909,64117.4920449131,63652.1370636918,62963.4469940247,62167.9378128102,61354.8518211353,60577.5003278136,59854.4929107083,59183.3261738743,58549.5448096804,57939.6705569438,57346.1606548638,56764.4708504879,56192.4855524895,55427.8558132389,54479.7577173109,53624.2777822338,52925.1831724517,52430.5039490897,52156.3302472455,52091.3619720014,52194.4954514005,52390.7588767886,52595.8628025157,52742.5224894666,52795.9657316476,52751.8331035072,52625.0219134403,52441.4580566541,52232.806667333,52034.0604655062,51874.572660231,51770.4612916781,51716.7089421562,814062,1381820.46424108,1233636.17358476,774832.052992095,1032887.344253,1015359.36404521,802750.555546111,800497.369704432,701950.160157704,684800.01093755,2583331.92768152,2520055.30541446,546623.838035765,1075548.28511991,862806.245735715,746424.144655538,951764.280157685,855169.499880824,885058.661798808,829959.520153756,1245608.99108845,803144.433623538,1093089.12739217,572438.117460524,1124953.54360282,958832.723964475,913405.982851986,984857.271064306,637330.190772478,583724.373759672,970514.883458191,923866.071242783,602560.874824354,1464881.7262838,762552.31706792,1769042.14065072,1243391.95874616,694170.94712492,1045780.83131691,1207943.08939499,1218228.02888302,663508.491598143,1098245.40339937,725997.197713967,1115553.29105657,859382.499847842,1424974.44283732,1024623.63651419,1010523.47521953,760835.245928196,1286501.78855807,796353.125017167,825517.489663358,1608563.76596745,836827.441152466,1346353.1802754,831365.894756599,1486006.29498175,1045336.07125874,1295844.05134672,53395.7,53395.7,52999.1,52571,52116.2,51641.5,51154.8,50665.3,50182.1,49714.1,49268.4,48850.3,48462.7,48106.9,47782.3,47487.5,47217,46971.1,46747.3,46543.4,46357.1,46190.1,948702,948702,948111,947464,946765,946024,945252,944461,943666,942883,942125,941403,940723,940090,939505,938967,938468,938011,937590,937204,936849,0,0,0,0
57480.1052408897,56644.3524987496,56546.3241052967,56487.0365114887,56467.2927891432,56493.2350999311,56575.3400111284,56725.3087577001,56942.1336331176,57207.3814264114,57490.4660402607,57760.3990665133,57994.1413742346,58179.0764516846,58315.8289752726,58424.3107009185,58543.2185228395,58716.0287318339,58970.3428695877,59308.9281712292,59716.674221462,60179.4902095968,60699.9899585038,61293.9595155931,61965.2774249136,62683.5795350377,63385.7691092407,64002.6731461708,64494.90871525,64876.0672011498,65210.584856391,65584.696936406,66070.5125286925,66691.3190707154,67405.6601992505,68116.1292009242,68703.1907880105,69066.6693737268,69158.46034066,68987.192206088,68596.5739156937,67810.8710180223,66657.3914657938,65420.9815408327,64156.447502062,62926.0553707427,61783.445553644,60748.0053263491,59791.5962605573,58855.0527870828,57878.6660807971,56839.4356042371,55764.9176850786,54718.0955009084,53762.8725750762,52942.7531104171,52277.2155866008,51772.8163265004,51435.6620840944,51271.431505231,51276.1951971737,900064,826750.788750001,885469.213290269,785844.988541081,1274915.18465978,1366568.48587094,1033783.58465066,1046269.20590058,978495.553904459,710064.038400227,1268538.80029754,1648740.3155816,1677753.91618412,819456.224757004,1407802.68344511,943267.176396776,813428.660935278,877265.743584424,1348220.26887775,1065048.1107414,1486878.88311394,1965035.96866264,1498362.29838432,908845.303270347,1296682.43524856,966747.724683098,947361.029050829,960183.847976338,1747985.41673047,870749.082481446,528505.42775421,785571.594431665,732111.228288049,1397317.88618359,1394987.76193631,1464291.43356555,934675.409768422,760934.546823756,696006.936464289,508321.043679014,1250862.99244557,1122370.71456633,887745.997730348,776111.628313364,1061610.93704804,750208.958754812,936908.488338994,1359096.55606575,1028293.60862483,1486835.01514212,939563.483888376,1027997.34556949,1207954.47128855,885594.662523091,1257565.24606774,985841.262744841,656265.075367518,961175.709544695,1191406.94364586,1980430.91250234,52231.3,52231.3,51834.8,51406.6,50951.9,50477.2,49990.6,49501.1,49018.1,48550.2,48104.7,47686.7,47299.3,46943.5,46619,46324.3,46053.7,45808,45584.2,45380.4,45194.1,45026.9,928015,928015,927423,926776,926077,925335,924561,923769,922973,922188,921428,920703,920020,919385,918797,918257,917756,917296,916873,916485,916127,0,0,0,0
57480.1052408897,51011.8228336791,50759.5223364381,50648.1778166173,50690.7745003134,50883.0312943889,51203.6919407621,51624.1020598539,52113.9823581952,52647.4617377448,53200.4560222722,53741.0088202623,54225.3392779474,54602.6840577785,54834.8763080138,54917.173418425,54897.236869711,54865.2649696212,54928.8461804022,55182.9093257966,55682.7570250617,56426.5347034422,57349.9715065888,58341.0860190889,59274.9063842097,60048.0423345553,60598.8480665716,60907.6259259055,60986.1999293695,60875.6477528547,60639.4094885781,60351.2645625774,60076.1940414891,59850.1519114365,59679.6204549288,59554.8922691039,59468.4706392802,59418.0110329434,59402.2104804388,59413.7024916793,59445.1438277093,59299.2798013083,58984.3141377422,58766.9979546751,58697.1117550123,58802.8764202894,59079.3634573714,59475.099672736,59886.2428696317,60185.7217716108,60269.5063084865,60089.2890198499,59653.5537184759,59011.5589960021,58239.788870665,57424.7356155958,56641.868647613,55946.0559674249,55377.0634448875,54972.485173254,54761.6176145484,824805,932870.218171905,577340.313337517,751896.603029422,950118.641880201,694547.792489744,745447.375545156,1366514.11627241,1627128.65227983,1114761.52890203,1667579.54240994,807306.577868359,979189.948451586,1437284.60043128,1188024.29598504,658771.077914356,722326.79681502,1059459.00740694,864268.801235003,980447.708386506,1568717.81307375,694249.450702659,704361.70977093,1240540.46816382,1061146.4908453,1059544.97590126,1248611.64830396,849105.894133821,910517.074764417,714975.756033164,1230533.9459167,1136644.53548443,653849.161254999,1255168.69436714,2831007.36542118,788418.882191755,1107121.57623012,1199976.15807695,1193481.00828488,787424.858108295,967227.210649003,687280.043801514,1274516.69443414,1120067.71792264,731744.297441466,762231.862035186,904960.367592475,1745136.14751581,752504.807605149,1008521.72644016,1089482.7851225,1732297.27650482,1450450.74137087,815132.069912594,1317149.12354803,1405575.13283055,605872.62432422,765693.426069076,771904.57604505,1567918.73585178,57529.5,57529.5,57132.9,56704.8,56250,55775.2,55288.3,54798.4,54314.9,53846.4,53400.2,52981.6,52593.6,52237.5,51912.7,51617.8,51347.2,51101.4,50877.9,50674.3,50488.5,50321.7,1022150,1022150,1021560,1020910,1020220,1019480,1018710,1017920,1017130,1016360,1015600,1014890,1014220,1013590,1013020,1012490,1012000,1011550,1011130,1010750,1010410,0,0,0,0
57480.1052408897,61150.9477377111,61652.5674724686,62073.758789552,62383.724644438,62566.0655810361,62629.2970543576,62613.7397776389,62588.1651758266,62625.9565189613,62772.0544581458,63015.7912195795,63287.0890325994,63483.548631241,63520.4811589922,63377.4945246656,63111.6656038755,62831.3217984244,62647.121109713,62625.432105811,62768.4752749585,63024.5766949248,63318.0809248156,63580.1237484933,63768.0705931547,63872.4367493679,63899.7108808461,63855.4435418091,63727.2827300994,63492.3486555383,63137.1312325251,62676.6039063432,62154.6674035974,61627.7185825361,61154.5477790615,60794.7633270404,60599.6257001334,60593.3549346054,60758.0391879256,61036.1353958876,61355.7456866259,61441.3070052408,61204.3804336228,60820.5114297297,60279.6636983618,59585.5985271658,58754.876457614,57809.2158296926,56763.9765981539,55624.2850174109,54383.4540163313,53043.9308207555,51633.1481050009,50213.6347222757,48868.7323610586,47674.6282465698,46683.5807597697,45920.060287228,45391.6396743344,45094.2920898252,45007.6915249899,936935,1018591.85541597,542613.980412268,724975.994583325,769160.457485181,1664788.7189552,877746.830818554,1534732.92728743,1158923.4424438,1287804.46808016,941356.22023182,953079.804338472,1170024.92847123,675037.32677904,2103873.1416408,856961.479105054,799790.175493081,872145.035860168,798927.331813713,1495350.23039653,712303.285099646,543960.842487914,850378.193356879,1101995.63106509,1763434.32954632,1026292.97123674,884416.713758167,1049125.78126286,1393644.1598283,1516293.57756347,469558.80128843,1236385.11676556,1020459.45980261,735994.282846633,755239.724364793,1789436.49224904,690794.110138246,1107789.80552523,458788.019805924,413228.866700185,790289.071228768,887741.168692156,856459.911830042,734284.330213659,653684.425733553,713101.52908612,1106851.62207107,1067299.04057922,1206131.80505032,1004043.6813359,893030.302010926,967741.90357769,528750.876397348,1110971.03187417,1357880.25259569,1140178.72244503,1133150.02561584,1298784.41164912,929993.026493218,835425.627804767,44756.6,44756.6,44360,43931.8,43477.2,43002.7,42516.6,42027.9,41545.9,41079.2,40634.9,40218,39831.6,39476.6,39152.6,38858,38587.6,38341.7,38117.7,37913.3,37726.4,37558.5,795208,795208,794616,793966,793263,792514,791732,790929,790120,789320,788543,787799,787098,786442,785835,785274,784753,784273,783831,783424,783048,0,0,0,0
57480.1052408897,54482.5424654903,54803.7041185813,55141.0168878114,55452.6063905394,55707.5152714315,55901.1476887734,56052.3745940813,56192.0445012317,56349.1763897157,56539.8356065062,56762.3754721882,56996.974008937,57210.6219194862,57371.2088823804,57462.3236304317,57484.3467312687,57444.2688338543,57343.8312033587,57180.572426151,56958.3095110653,56702.4498635813,56456.7924216308,56263.0339239979,56134.2840523568,56046.1555138046,55953.9000404297,55822.307038105,55640.2330919107,55416.8197459283,55169.794956368,54920.4065404388,54692.6521620275,54503.7072386334,54349.4179375409,54202.9398175954,54025.7425780446,53787.1128210066,53482.7189532404,53136.8652978445,52795.2223010037,52298.779458116,51649.1210667787,51075.4029385282,50585.7900587118,50191.1510052421,49913.3770740775,49783.5229407759,49824.6265348697,50035.6675553755,50396.4170796036,50879.5397829311,51461.2760975431,52115.4934525956,52804.4995048834,53477.474703419,54069.8650439274,54514.3558836442,54748.5758388533,54731.3597410336,54457.6315171962,691482,1093107.96763055,740414.608171973,1014816.75897714,1465528.90949419,567378.312314736,1408008.00859816,492851.702518753,539192.351397704,772003.961283277,1639261.31033219,1200246.71147452,647476.803995361,1019906.10329628,617501.540197501,1242142.21821318,1019048.24037163,578685.297766843,840158.008861018,605668.810673857,1641940.43172127,767999.606754723,827296.83801114,1207559.64847355,774288.206311519,585532.024715441,645708.096787001,867236.262545268,1087937.52449842,1032767.99624724,759594.171331343,846590.085292487,868197.087152152,548160.428249168,1394793.16699617,955924.563975177,1440049.37322947,696372.03640072,1064518.28242182,1240360.50455512,1276782.60804288,1025290.15618013,1349931.45651684,1455639.31344426,1332666.17754508,984097.657008447,884714.364323313,1004127.46272586,669513.227220567,1302082.91980974,737405.054954194,588315.303118393,1212064.45764001,817592.209439458,725874.433629912,518617.574888268,1058120.10542495,654558.210783266,948264.889011744,1080624.56960542,54186.2,54186.2,53789.6,53361.5,52906.8,52432,51945.3,51455.7,50972.4,50504.3,50058.5,49640.3,49252.7,48896.8,48572.2,48277.3,48006.7,47760.7,47536.8,47332.7,47146.3,46979.3,962748,962748,962157,961510,960812,960071,959299,958509,957716,956934,956178,955456,954778,954147,953563,953027,952530,952074,951655,951270,950915,0,0,0,0
57480.1052408897,65535.6522387176,65324.3358428722,64981.8805239952,64528.0004343998,64012.2002065513,63497.1067661932,63045.3147560637,62708.93020067,62519.0234133684,62480.9948863879,62581.819011055,62804.5666580677,63140.6236495865,63591.5301053663,64158.5839928268,64820.3012614389,65521.9947486034,66180.2037798646,66706.8295996705,67033.0994610032,67128.1476475792,67002.6735927603,66698.4868908666,66271.1494488555,65777.1823492848,65263.6321937387,64768.9272094303,64320.7544913951,63944.1375862373,63658.5162489657,63480.4633983233,63426.5422368872,63505.0637627542,63704.0884441933,63983.7080986942,64285.6570956771,64547.9029130994,64727.4921215165,64815.119284004,64834.2997606006,64614.8545641052,64165.1151996174,63719.6047356085,63289.8709817095,62881.7444685424,62497.1428473441,62147.4322552263,61848.0031344765,61602.0963898101,61385.9392878494,61153.9176955168,60857.9819215536,60471.0039686746,59999.599972736,59471.9996586747,58914.694990611,58330.7071681204,57693.6927302586,56966.2567132802,56133.5294730604,605033,1050118.44619107,1632586.05153166,1509400.62315295,883544.806971648,2228577.38219534,625144.628345318,951671.637807065,1718890.48409815,384912.422781927,1310037.27679989,887342.24045134,1285179.18347378,834811.543071172,913869.054870035,1195214.63800386,1124198.20433029,973852.339176021,733798.170153252,1196131.35963635,1299250.79401778,1306226.17917833,1055862.19432341,1666991.82172591,888455.053868894,1034626.86882401,873084.957904635,1287314.80125917,994293.569928465,801889.545899499,1821041.05843486,1084780.37961981,825630.377217809,1004681.65563314,1278764.79360059,518923.748357062,2346283.2671379,872898.451024861,1483802.30641042,962007.140350485,797746.276252433,807580.119043089,1126932.4518113,1512842.99011866,934527.109988203,1728176.88406612,405342.71896794,942580.601289924,731411.305668893,898241.705447073,739497.413744636,1072742.3362949,1001984.47043879,1165555.05492755,907239.877211062,766157.436547994,869975.452727537,843004.618579088,1015530.72451984,1092324.62945776,55452,55452,55055.4,54627.2,54172.5,53697.7,53210.9,52721.2,52237.8,51769.6,51323.6,50905.2,50517.5,50161.5,49836.8,49542,49271.2,49025.1,48801.3,48597.3,48411.1,48244.2,985236,985236,984645,983999,983301,982562,981791,981002,980211,979431,978676,977957,977282,976653,976072,975539,975044,974590,974173,973790,973438,0,0,0,0
57480.1052408897,57834.3237826618,58404.0685206484,58766.5580693882,58883.9535129566,58762.7683180084,58444.1449564496,57995.5831489532,57500.7090699997,57043.6871471025,56698.7081557357,56524.0020301075,56548.7148926843,56766.0538456725,57132.1734590074,57578.3563306083,58033.5526204741,58447.209703312,58794.8104561787,59067.8404543874,59261.2211603701,59368.703305856,59390.125017393,59343.7290867269,59264.0618070183,59180.5394596173,59098.5569656945,58992.0115132514,58822.1096838161,58567.8750658974,58246.4159254379,57904.5441711166,57592.8625505882,57345.4960551084,57178.0049495257,57097.2858759276,57110.3424401315,57222.6868700485,57427.1452955196,57701.5722927302,58015.0128919702,58131.3462711857,57990.170125716,57785.0082452857,57514.9632893279,57196.259467561,56865.1469147579,56570.5740924532,56356.9099045248,56243.6348838784,56215.6470390976,56221.0067787904,56194.8693745582,56088.3262344452,55888.1546201534,55616.6339381418,55310.178254303,55001.1893426204,54700.7308546296,54393.4849003114,54050.166211454,1594111,1147538.04543036,1041168.12027501,862802.355016413,1082662.56055588,1037056.63554611,1206854.6229008,1204158.66436567,997238.904669807,704630.867034676,850381.644293058,898786.649702165,1155219.33153383,1800154.62771964,600352.300795367,939931.52005793,751757.819855458,598243.016792891,1243601.63844445,1048717.53092728,1043369.11757776,579036.271789907,1088931.42410018,987387.516952117,927436.735662371,1525539.74975484,894833.865203539,679044.996758616,1353329.52145779,1153980.66809378,1284741.57036372,889720.547800167,697883.942714968,1050534.63776713,945319.908889791,885960.830432981,1457413.71917107,1454787.64275658,1302127.74030691,1055063.40604197,860261.075564792,890688.883803954,943751.680301616,1029589.39283846,1036918.4089558,1276612.52163219,1617454.07514618,448119.595793092,958090.08553851,897357.874271994,879347.650309488,914610.117746233,1036146.3329067,1160155.22902083,971029.54328883,1125492.45347237,1050827.27058425,995259.888439934,973281.821651875,1477700.33859741,52312.5,52312.5,51915.9,51487.8,51033,50558.3,50071.7,49582.2,49099.2,48631.4,48185.8,47767.8,47380.4,47024.6,46700.1,46405.3,46134.8,45888.7,45664.8,45460.7,45274.3,45107.1,929457,929457,928865,928218,927519,926777,926003,925211,924415,923630,922870,922145,921463,920828,920240,919700,919199,918739,918316,917927,917570,0,0,0,0
57480.1052408897,59426.1925088995,59393.1213239927,59298.2002012121,59138.2123049083,58908.0315703965,58614.7579036471,58271.5316578965,57887.5927241774,57458.4618187813,56973.1219766587,56424.1588475847,55822.522119579,55197.5754929223,54589.4201192301,54027.8282930677,53527.3098204269,53092.4213905682,52733.5489642341,52472.3090285989,52342.5535791685,52375.158937577,52587.8533657736,52973.6203415003,53491.2722692732,54071.1544605377,54630.4769279985,55101.9340326229,55448.4229563405,55662.6316339923,55753.4534290762,55734.6801499383,55622.4746690665,55448.9508219895,55271.5403669467,55162.2130149007,55186.7966238382,55382.4699006617,55756.6148637239,56290.6160669646,56950.7849848055,57489.2244911427,57800.6797628228,58021.2421460489,58107.305311057,58035.9311049888,57808.4864657655,57448.312024855,56988.8229429844,56461.295824822,55893.765095829,55309.5910775537,54722.0231634765,54139.0373158774,53572.4168395226,53039.4424133488,52569.6365891796,52201.8027992698,51979.6286653359,51947.1766510917,52130.9598005933,591448,1459943.57606017,638213.421176197,944918.099129535,654581.597267743,743021.860191859,1131993.54864777,568651.952053733,766043.743511448,1088938.07639629,1246598.99146224,1272630.68380751,1088787.2417826,1032391.31052967,901806.229386533,755874.479962209,1080669.07055602,1360360.39867467,695032.092992461,1036490.18775671,464083.893721115,567017.457889679,1386082.7270145,883636.815220426,1095114.26871583,846949.180135236,1090095.49643413,1260800.3287011,1595989.32454916,743188.282049402,1226321.7749128,1369311.86181394,881722.216979023,916693.400475266,1044293.93736653,1284485.88215255,817363.753443021,829175.234922322,1061295.41763802,1394921.24465967,551568.977086841,1139799.00861502,1194035.03855316,649323.190618505,680077.3003802,1040338.9358074,845957.590896297,1429665.34952712,1458534.67020838,1280943.11640873,707346.075206257,1344356.4464881,1433474.48438976,1045741.75895233,1513927.94853671,1039373.7709446,997721.060319271,1501747.85567766,778075.967026633,1401081.18935271,55095.4,55095.4,54698.8,54270.6,53815.9,53341.1,52854.4,52364.7,51881.3,51413.1,50967.2,50548.9,50161.1,49805.2,49480.5,49185.7,48915.2,48669.4,48445.9,48242.1,48056.1,47889.2,978901,978901,978310,977663,976965,976225,975454,974665,973873,973093,972338,971618,970942,970312,969731,969197,968702,968248,967831,967448,967096,0,0,0,0
